Wall time,Step,Value
1499952654.212359,8130,0.14376099407672882
1499952731.216411,8150,0.12908434867858887
1499952769.766149,8160,0.14543363451957703
1499952808.584097,8170,0.12309238314628601
1499952886.120318,8190,0.1515471488237381
1499952926.141421,8200,0.14303268492221832
1499952964.716138,8210,0.14395248889923096
1499953003.349297,8220,0.14442148804664612
1499953042.071324,8230,0.14200960099697113
1499953080.860399,8240,0.15928928554058075
1499953157.797684,8260,0.1453579217195511
1499953196.450741,8270,0.15683405101299286
1499953235.202952,8280,0.1354346126317978
1499953273.815613,8290,0.15323495864868164
1499953312.619027,8300,0.14054927229881287
1499953389.993777,8320,0.13869577646255493
1499953428.527729,8330,0.14168953895568848
1499953467.316039,8340,0.1393337845802307
1499953544.533551,8360,0.13953737914562225
1499953583.179745,8370,0.13729651272296906
1499953621.791653,8380,0.1410864293575287
1499953738.595506,8410,0.1331212818622589
1499953777.26672,8420,0.14306245744228363
1499953854.668818,8440,0.13394969701766968
1499953970.297134,8470,0.12898246943950653
1499954009.127295,8480,0.14634551107883453
1499954047.969458,8490,0.1359441876411438
1499954086.462345,8500,0.1462496817111969
1499954125.118458,8510,0.15412211418151855
1499954240.956372,8540,0.1415659636259079
1499954279.636856,8550,0.14250731468200684
1499954318.53263,8560,0.1390303671360016
1499954357.186964,8570,0.1503954827785492
1499954434.611818,8590,0.14315974712371826
1499954474.482679,8600,0.13679139316082
1499954513.132374,8610,0.1315731704235077
1499954590.370191,8630,0.14610116183757782
1499954628.899474,8640,0.13882049918174744
1499954706.073779,8660,0.14409402012825012
1499954744.617713,8670,0.13683339953422546
1499954783.184191,8680,0.12740711867809296
1499954821.680115,8690,0.14486342668533325
1499954860.357231,8700,0.14585521817207336
1499954899.180223,8710,0.1461869329214096
1499954937.776187,8720,0.13348492980003357
1499955014.818141,8740,0.12309560924768448
1499955053.47065,8750,0.13956698775291443
1499955130.770098,8770,0.1481243073940277
1499955169.442917,8780,0.1272226721048355
1499955208.328745,8790,0.14591743052005768
1499955287.017862,8810,0.14129921793937683
1499955402.66253,8840,0.13900025188922882
1499955441.203431,8850,0.16294588148593903
1499955518.377512,8870,0.1457447111606598
1499955595.665209,8890,0.12438368797302246
1499955634.37291,8900,0.16500449180603027
1499955672.96172,8910,0.13956522941589355
1499955711.499382,8920,0.12604543566703796
1499955750.208585,8930,0.1362127959728241
1499955865.989808,8960,0.1397206038236618
1499955904.77049,8970,0.1462101936340332
1499955982.281992,8990,0.16956742107868195
1499956022.185048,9000,0.1395951807498932
1499956062.038392,9010,0.12460756301879883
1499956100.4925,9020,0.13933715224266052
1499956139.026971,9030,0.15706738829612732
1499956216.504147,9050,0.13503964245319366
1499956371.180545,9090,0.1647878885269165
1499956409.766508,9100,0.1367349922657013
1499956448.591182,9110,0.1335478127002716
1499956564.456727,9140,0.12997391819953918
1499956602.971554,9150,0.12600164115428925
1499956719.070801,9180,0.1477740854024887
1499956797.773826,9200,0.1296539455652237
1499956836.568842,9210,0.1368783414363861
1499956875.216157,9220,0.14535671472549438
1499956914.007571,9230,0.14187270402908325
1499956952.853614,9240,0.1497194617986679
1499956991.433792,9250,0.11680570244789124
1499957068.608376,9270,0.1490238606929779
1499957107.508877,9280,0.14258912205696106
1499957184.812213,9300,0.1267819106578827
1499957223.381486,9310,0.12822586297988892
1499957262.039703,9320,0.14526468515396118
1499957300.548056,9330,0.12646016478538513
1499957377.943089,9350,0.1346585750579834
1499957455.247694,9370,0.16044077277183533
1499957611.66443,9410,0.13732443749904633
1499957688.92778,9430,0.10886497795581818
1499957804.967215,9460,0.13256347179412842
1499957844.506685,9470,0.13928808271884918
1499957883.889336,9480,0.1388544887304306
1499957962.976052,9500,0.1444971263408661
1499958002.833784,9510,0.15075981616973877
1499958041.474712,9520,0.13565124571323395
1499958157.73405,9550,0.14914609491825104
1499958196.286287,9560,0.143682599067688
1499958234.762515,9570,0.14377708733081818
1499958312.246571,9590,0.12873265147209167
1499958352.126406,9600,0.12711048126220703
1499958429.479815,9620,0.14794564247131348
1499958468.19025,9630,0.14350885152816772
1499958506.862707,9640,0.13384756445884705
1499958584.008949,9660,0.14681747555732727
1499958661.137617,9680,0.13727997243404388
1499958777.116051,9710,0.12630823254585266
1499958892.984289,9740,0.13842128217220306
1499958931.893416,9750,0.12618789076805115
1499959008.996122,9770,0.15167075395584106
1499959047.549953,9780,0.13354703783988953
1499959086.105924,9790,0.14338238537311554
1499959126.164489,9800,0.13475769758224487
1499959164.719502,9810,0.13715340197086334
1499959242.150778,9830,0.13236302137374878
1499959281.022363,9840,0.13233739137649536
1499959319.693604,9850,0.1288558840751648
1499959435.561852,9880,0.1340395212173462
1499959512.696911,9900,0.11787331849336624
1499959551.457998,9910,0.14838609099388123
1499959590.187398,9920,0.1181836724281311
1499959667.570654,9940,0.14098021388053894
1499959706.060413,9950,0.14295245707035065
1499959744.977812,9960,0.12219411879777908
1499959860.728702,9990,0.12058815360069275
1499959978.906309,10020,0.15037168562412262
1499960056.178748,10040,0.12149901688098907
1499960094.863099,10050,0.1276744306087494
1499960133.336332,10060,0.12505120038986206
1499960172.292427,10070,0.13513527810573578
1499960249.411028,10090,0.14470097422599792
1499960326.803714,10110,0.13212260603904724
1499960365.651741,10120,0.14582321047782898
1499960404.286375,10130,0.14766377210617065
1499960597.281322,10180,0.14131061732769012
1499960791.746166,10230,0.14607806503772736
1499960830.662669,10240,0.12389060854911804
1499960908.022208,10260,0.13221010565757751
1499960946.765969,10270,0.1279885470867157
1499961023.845192,10290,0.13331210613250732
1499961062.370628,10300,0.11791734397411346
1499961101.393098,10310,0.12256091833114624
1499961140.004673,10320,0.1278742253780365
1499961178.946149,10330,0.11418898403644562
1499961217.531101,10340,0.13849656283855438
1499961256.226398,10350,0.1473834067583084
1499961294.775062,10360,0.14330163598060608
1499961333.455451,10370,0.12637804448604584
1499961371.960258,10380,0.12851344048976898
1499961489.563639,10410,0.12516871094703674
1499961528.252967,10420,0.1289873719215393
1499961605.740127,10440,0.12892977893352509
1499961644.354841,10450,0.1221131682395935
